id,state_ut_name,year,jail_type,male_convicts,female_convicts,total_convicts,male_under_trial,female_under_trial,total_under_trial,male_detenues,female_detenues,total_detenues,male_others,female_others,total_others,total_male,total_female,grand_total
3445,Delhi,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,Delhi,2007,Total,2205,63,2268,8892,422,9314,23,0,23,0,0,0,11120,485,11605
3447,Delhi,2008,Central Jail,1775,0,1775,7603,0,7603,19,0,19,4,0,4,9401,0,9401
3448,Delhi,2008,District Jail,147,0,147,1535,0,1535,0,0,0,0,0,0,1682,0,1682
3449,Delhi,2008,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,Delhi,2008,Women Jail,0,56,56,0,414,414,0,0,0,0,0,0,0,470,470
3451,Delhi,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,Delhi,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,Delhi,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,Delhi,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,Delhi,2008,Total,1922,56,1978,9138,414,9552,19,0,19,4,0,4,11083,470,11553
3456,Delhi,2009,Central Jail,2069,0,2069,7253,0,7253,15,0,15,5,0,5,9342,0,9342
3457,Delhi,2009,District Jail,143,0,143,1314,0,1314,0,0,0,0,0,0,1457,0,1457
3458,Delhi,2009,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,Delhi,2009,Women Jail,0,83,83,0,364,364,0,0,0,0,0,0,0,447,447
3460,Delhi,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,Delhi,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,Delhi,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,Delhi,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,Delhi,2009,Total,2212,83,2295,8567,364,8931,15,0,15,5,0,5,10799,447,11246
3465,Delhi,2010,Central Jail,2500,0,2500,6401,0,6401,13,0,13,5,0,5,8919,0,8919
3466,Delhi,2010,District Jail,147,0,147,1285,0,1285,0,0,0,0,0,0,1432,0,1432
3467,Delhi,2010,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,Delhi,2010,Women Jail,0,104,104,0,401,401,0,0,0,0,0,0,0,505,505
3469,Delhi,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,Delhi,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,Delhi,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,Delhi,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,Delhi,2010,Total,2647,104,2751,7686,401,8087,13,0,13,5,0,5,10351,505,10856
3474,Delhi,2011,Central Jail,2921,0,2921,7246,0,7246,6,0,6,0,0,0,10173,0,10173
3475,Delhi,2011,District Jail,170,0,170,1255,0,1255,0,0,0,0,0,0,1425,0,1425
3476,Delhi,2011,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,Delhi,2011,Women Jail,0,116,116,0,410,410,0,0,0,0,0,0,0,526,526
3478,Delhi,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Delhi,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,Delhi,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,Delhi,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,Delhi,2011,Total,3091,116,3207,8501,410,8911,6,0,6,0,0,0,11598,526,12124
3483,Delhi,2012,Central Jail,2881,0,2881,7105,0,7105,5,0,5,2,0,2,9993,0,9993
3484,Delhi,2012,District Jail,213,0,213,1367,0,1367,0,0,0,0,0,0,1580,0,1580
3485,Delhi,2012,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,Delhi,2012,Women Jail,0,125,125,0,415,415,0,0,0,0,0,0,0,540,540
3487,Delhi,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488,Delhi,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,Delhi,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,Delhi,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,Delhi,2012,Total,3094,125,3219,8472,415,8887,5,0,5,2,0,2,11573,540,12113
3492,Lakshadweep,2001,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,Lakshadweep,2001,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,Lakshadweep,2001,Sub_Jail,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3495,Lakshadweep,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,Lakshadweep,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,Lakshadweep,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,Lakshadweep,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3499,Lakshadweep,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,Lakshadweep,2001,Total,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3501,Lakshadweep,2002,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,Lakshadweep,2002,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,Lakshadweep,2002,Sub_Jail,2,0,2,14,0,14,0,0,0,0,0,0,16,0,16
3504,Lakshadweep,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,Lakshadweep,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,Lakshadweep,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,Lakshadweep,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,Lakshadweep,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,Lakshadweep,2002,Total,2,0,2,14,0,14,0,0,0,0,0,0,16,0,16
3510,Lakshadweep,2003,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,Lakshadweep,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,Lakshadweep,2003,Sub_Jail,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
3513,Lakshadweep,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,Lakshadweep,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,Lakshadweep,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,Lakshadweep,2003,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,Lakshadweep,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,Lakshadweep,2003,Total,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
3519,Lakshadweep,2004,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,Lakshadweep,2004,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,Lakshadweep,2004,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,Lakshadweep,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,Lakshadweep,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,Lakshadweep,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,Lakshadweep,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,Lakshadweep,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,Lakshadweep,2004,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,Lakshadweep,2005,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,Lakshadweep,2005,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,Lakshadweep,2005,Sub_Jail,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
3531,Lakshadweep,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,Lakshadweep,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,Lakshadweep,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,Lakshadweep,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,Lakshadweep,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,Lakshadweep,2005,Total,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
3537,Lakshadweep,2006,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,Lakshadweep,2006,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,Lakshadweep,2006,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,Lakshadweep,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,Lakshadweep,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,Lakshadweep,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,Lakshadweep,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,Lakshadweep,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,Lakshadweep,2006,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,Lakshadweep,2007,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3547,Lakshadweep,2007,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Lakshadweep,2007,Sub_Jail,3,0,3,11,0,11,0,0,0,8,0,8,22,0,22
3549,Lakshadweep,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,Lakshadweep,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,Lakshadweep,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,Lakshadweep,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,Lakshadweep,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,Lakshadweep,2007,Total,3,0,3,11,0,11,0,0,0,8,0,8,22,0,22
3555,Lakshadweep,2008,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,Lakshadweep,2008,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,Lakshadweep,2008,Sub_Jail,0,0,0,19,0,19,0,0,0,0,0,0,19,0,19
3558,Lakshadweep,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,Lakshadweep,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,Lakshadweep,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,Lakshadweep,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,Lakshadweep,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,Lakshadweep,2008,Total,0,0,0,19,0,19,0,0,0,0,0,0,19,0,19
3564,Lakshadweep,2009,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,Lakshadweep,2009,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,Lakshadweep,2009,Sub_Jail,1,0,1,43,0,43,0,0,0,0,0,0,44,0,44
3567,Lakshadweep,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,Lakshadweep,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,Lakshadweep,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,Lakshadweep,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,Lakshadweep,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,Lakshadweep,2009,Total,1,0,1,43,0,43,0,0,0,0,0,0,44,0,44
3573,Lakshadweep,2010,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,Lakshadweep,2010,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,Lakshadweep,2010,Sub_Jail,0,0,0,27,0,27,0,0,0,0,0,0,27,0,27
3576,Lakshadweep,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,Lakshadweep,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,Lakshadweep,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,Lakshadweep,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,Lakshadweep,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,Lakshadweep,2010,Total,0,0,0,27,0,27,0,0,0,0,0,0,27,0,27
3582,Lakshadweep,2011,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,Lakshadweep,2011,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,Lakshadweep,2011,Sub_Jail,0,0,0,29,1,30,50,0,50,0,0,0,79,1,80
3585,Lakshadweep,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,Lakshadweep,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,Lakshadweep,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,Lakshadweep,2011,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,Lakshadweep,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,Lakshadweep,2011,Total,0,0,0,29,1,30,50,0,50,0,0,0,79,1,80
3591,Lakshadweep,2012,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,Lakshadweep,2012,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,Lakshadweep,2012,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,Lakshadweep,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,Lakshadweep,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,Lakshadweep,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,Lakshadweep,2012,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,Lakshadweep,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,Lakshadweep,2012,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,Pondicherry,2001,Central Jail,99,1,100,141,3,144,0,0,0,0,0,0,240,4,244
3601,Pondicherry,2001,District Jail,7,0,7,7,2,9,0,0,0,0,0,0,14,2,16
3602,Pondicherry,2001,Sub_Jail,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
3603,Pondicherry,2001,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,Pondicherry,2001,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,Pondicherry,2001,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,Pondicherry,2001,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,Pondicherry,2001,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,Pondicherry,2001,Total,107,1,108,149,5,154,0,0,0,0,0,0,256,6,262
3609,Pondicherry,2002,Central Jail,109,1,110,80,12,92,0,0,0,0,0,0,189,13,202
3610,Pondicherry,2002,District Jail,20,0,20,18,0,18,0,0,0,0,0,0,38,0,38
3611,Pondicherry,2002,Sub_Jail,4,0,4,2,0,2,0,0,0,0,0,0,6,0,6
3612,Pondicherry,2002,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,Pondicherry,2002,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,Pondicherry,2002,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,Pondicherry,2002,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,Pondicherry,2002,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,Pondicherry,2002,Total,133,1,134,100,12,112,0,0,0,0,0,0,233,13,246
3618,Pondicherry,2003,Central Jail,119,2,121,121,4,125,0,0,0,0,0,0,240,6,246
3619,Pondicherry,2003,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,Pondicherry,2003,Sub_Jail,1,0,1,5,0,5,0,0,0,0,0,0,6,0,6
3621,Pondicherry,2003,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,Pondicherry,2003,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,Pondicherry,2003,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,Pondicherry,2003,Special Jail,17,0,17,9,0,9,0,0,0,0,0,0,26,0,26
3625,Pondicherry,2003,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,Pondicherry,2003,Total,137,2,139,135,4,139,0,0,0,0,0,0,272,6,278
3627,Pondicherry,2004,Central Jail,94,2,96,150,0,150,0,0,0,0,0,0,244,2,246
3628,Pondicherry,2004,District Jail,11,0,11,38,1,39,0,0,0,0,0,0,49,1,50
3629,Pondicherry,2004,Sub_Jail,2,0,2,3,0,3,0,0,0,0,0,0,5,0,5
3630,Pondicherry,2004,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,Pondicherry,2004,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,Pondicherry,2004,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,Pondicherry,2004,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,Pondicherry,2004,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,Pondicherry,2004,Total,107,2,109,191,1,192,0,0,0,0,0,0,298,3,301
3636,Pondicherry,2005,Central Jail,109,5,114,137,1,138,0,0,0,0,0,0,246,6,252
3637,Pondicherry,2005,District Jail,5,0,5,26,0,26,0,0,0,0,0,0,31,0,31
3638,Pondicherry,2005,Sub_Jail,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
3639,Pondicherry,2005,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,Pondicherry,2005,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,Pondicherry,2005,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,Pondicherry,2005,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,Pondicherry,2005,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,Pondicherry,2005,Total,114,5,119,168,1,169,0,0,0,0,0,0,282,6,288
3645,Pondicherry,2006,Central Jail,84,3,87,139,1,140,0,0,0,0,0,0,223,4,227
3646,Pondicherry,2006,District Jail,20,0,20,58,0,58,0,0,0,0,0,0,78,0,78
3647,Pondicherry,2006,Sub_Jail,2,0,2,5,0,5,0,0,0,0,0,0,7,0,7
3648,Pondicherry,2006,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,Pondicherry,2006,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,Pondicherry,2006,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,Pondicherry,2006,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,Pondicherry,2006,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,Pondicherry,2006,Total,106,3,109,202,1,203,0,0,0,0,0,0,308,4,312
3654,Pondicherry,2007,Central Jail,83,2,85,194,2,196,0,0,0,0,0,0,277,4,281
3655,Pondicherry,2007,District Jail,24,0,24,26,0,26,0,0,0,0,0,0,50,0,50
3656,Pondicherry,2007,Sub_Jail,3,0,3,12,0,12,0,0,0,0,0,0,15,0,15
3657,Pondicherry,2007,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,Pondicherry,2007,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,Pondicherry,2007,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,Pondicherry,2007,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,Pondicherry,2007,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,Pondicherry,2007,Total,110,2,112,232,2,234,0,0,0,0,0,0,342,4,346
3663,Pondicherry,2008,Central Jail,80,1,81,156,5,161,0,0,0,0,0,0,236,6,242
3664,Pondicherry,2008,District Jail,16,0,16,33,0,33,0,0,0,0,0,0,49,0,49
3665,Pondicherry,2008,Sub_Jail,0,0,0,9,0,9,0,0,0,0,0,0,9,0,9
3666,Pondicherry,2008,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,Pondicherry,2008,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,Pondicherry,2008,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,Pondicherry,2008,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,Pondicherry,2008,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,Pondicherry,2008,Total,96,1,97,198,5,203,0,0,0,0,0,0,294,6,300
3672,Pondicherry,2009,Central Jail,100,2,102,116,1,117,0,0,0,0,0,0,216,3,219
3673,Pondicherry,2009,District Jail,16,0,16,33,0,33,0,0,0,0,0,0,49,0,49
3674,Pondicherry,2009,Sub_Jail,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3675,Pondicherry,2009,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,Pondicherry,2009,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,Pondicherry,2009,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,Pondicherry,2009,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,Pondicherry,2009,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,Pondicherry,2009,Total,117,2,119,149,1,150,0,0,0,0,0,0,266,3,269
3681,Pondicherry,2010,Central Jail,99,2,101,96,4,100,3,0,3,0,0,0,198,6,204
3682,Pondicherry,2010,District Jail,29,0,29,26,0,26,0,0,0,0,0,0,55,0,55
3683,Pondicherry,2010,Sub_Jail,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
3684,Pondicherry,2010,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,Pondicherry,2010,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,Pondicherry,2010,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,Pondicherry,2010,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,Pondicherry,2010,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,Pondicherry,2010,Total,128,2,130,124,4,128,3,0,3,0,0,0,255,6,261
3690,Pondicherry,2011,Central Jail,97,3,100,97,2,99,0,0,0,0,0,0,194,5,199
3691,Pondicherry,2011,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,Pondicherry,2011,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,Pondicherry,2011,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,Pondicherry,2011,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,Pondicherry,2011,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,Pondicherry,2011,Special Jail,30,0,30,13,0,13,0,0,0,0,0,0,43,0,43
3697,Pondicherry,2011,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,Pondicherry,2011,Total,127,3,130,110,2,112,0,0,0,0,0,0,237,5,242
3699,Pondicherry,2012,Central Jail,83,2,85,117,1,118,0,0,0,0,0,0,200,3,203
3700,Pondicherry,2012,District Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,Pondicherry,2012,Sub_Jail,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
3702,Pondicherry,2012,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,Pondicherry,2012,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,Pondicherry,2012,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,Pondicherry,2012,Special Jail,24,0,24,56,0,56,0,0,0,0,0,0,80,0,80
3706,Pondicherry,2012,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,Pondicherry,2012,Total,107,2,109,175,1,176,0,0,0,0,0,0,282,3,285
3708,Andhra Pradesh,2013,Central Jail,3527,117,3644,3448,77,3525,6,0,6,7,0,7,6988,194,7182
3709,Andhra Pradesh,2013,District Jail,419,1,420,2710,203,2913,0,0,0,0,0,0,3129,204,3333
3710,Andhra Pradesh,2013,Sub_Jail,79,0,79,2934,183,3117,0,0,0,0,0,0,3013,183,3196
3711,Andhra Pradesh,2013,Women Jail,0,171,171,0,146,146,0,1,1,0,0,0,0,318,318
3712,Andhra Pradesh,2013,Borstal School,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
3713,Andhra Pradesh,2013,Open Jail,281,0,281,0,0,0,0,0,0,0,0,0,281,0,281
3714,Andhra Pradesh,2013,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,Andhra Pradesh,2013,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,Andhra Pradesh,2013,Total,4309,289,4598,9092,609,9701,6,1,7,7,0,7,13414,899,14313
3717,Arunachal Pradesh,2013,Central Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,Arunachal Pradesh,2013,District Jail,10,1,11,80,1,81,0,0,0,0,0,0,90,2,92
3719,Arunachal Pradesh,2013,Sub_Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,Arunachal Pradesh,2013,Women Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,Arunachal Pradesh,2013,Borstal School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,Arunachal Pradesh,2013,Open Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,Arunachal Pradesh,2013,Special Jail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,Arunachal Pradesh,2013,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,Arunachal Pradesh,2013,Total,10,1,11,80,1,81,0,0,0,0,0,0,90,2,92
3726,Assam,2013,Central Jail,1228,40,1268,1817,75,1892,1,0,1,1,0,1,3047,115,3162
3727,Assam,2013,District Jail,1661,59,1720,2836,118,2954,4,0,4,1,0,1,4502,177,4679
